payment_id,client_id,payment_month,lockbox_amount,payment_method
PAY0002254,ClientA,2025-07,360.7,ACH
PAY0002255,ClientB,2025-05,1024.62,Check
PAY0002256,ClientC,2025-07,184.76,ACH
PAY0002257,ClientA,2025-07,987.37,Wire
PAY0002258,ClientA,2025-12,909.73,Check
PAY0002259,ClientD,2026-02,438.95,Check
PAY0002260,ClientA,2025-03,390.28,Check
PAY0002261,ClientC,2026-04,281.86,Wire
PAY0002262,ClientC,2025-02,658.39,ACH
PAY0002263,ClientB,2025-08,290.94,Check
PAY0002264,ClientC,2025-05,502.4,ACH
PAY0002265,ClientD,2025-07,371.31,Check
PAY0002266,ClientD,2025-06,481.8,ACH
PAY0002267,ClientB,2026-04,405.08,ACH
PAY0002268,ClientD,2026-02,305.16,ACH
PAY0002269,ClientD,2026-04,1033.65,ACH
PAY0002270,ClientB,2025-05,206.55,Wire
PAY0002271,ClientD,2025-01,304.22,ACH
PAY0002272,ClientB,2025-01,308.3,Wire
PAY0002273,ClientB,2026-03,129.81,ACH
PAY0002274,ClientB,2025-09,326.08,ACH
PAY0002275,ClientD,2025-09,461.11,Wire
PAY0002276,ClientA,2025-08,321.47,ACH
PAY0002277,ClientB,2025-12,213.91,ACH
PAY0002278,ClientA,2026-02,396.5,Check
PAY0002279,ClientB,2026-04,535.54,ACH
PAY0002280,ClientA,2025-02,1332.44,Wire
PAY0002281,ClientA,2025-11,354.94,Wire
PAY0002282,ClientD,2026-04,138.1,Check
PAY0002283,ClientD,2025-01,1455.5,ACH
PAY0002284,ClientA,2025-12,427.33,Wire
PAY0002285,ClientC,2026-04,526.89,ACH
PAY0002286,ClientB,2025-04,566.79,Check
PAY0002287,ClientC,2025-02,182.48,Wire
PAY0002288,ClientB,2025-04,602.8,Wire
PAY0002289,ClientB,2025-10,394.18,Wire
PAY0002290,ClientB,2025-08,1376.26,Check
PAY0002291,ClientC,2026-03,340.97,Check
PAY0002292,ClientA,2025-09,44.73,Check
PAY0002293,ClientB,2025-10,432.28,Wire
PAY0002294,ClientD,2026-03,404.38,Wire
PAY0002295,ClientD,2025-05,350.92,ACH
PAY0002296,ClientA,2026-01,367.47,Wire
PAY0002297,ClientB,2025-05,120.05,ACH
PAY0002298,ClientB,2026-02,298.08,ACH
PAY0002299,ClientB,2026-02,296.02,Check
PAY0002300,ClientB,2025-08,215.56,ACH
PAY0002301,ClientB,2025-07,160.01,Check
PAY0002302,ClientB,2025-09,844.44,Wire
PAY0002303,ClientA,2025-07,301.23,ACH
PAY0002304,ClientD,2025-02,647.91,ACH
PAY0002305,ClientA,2025-06,381.72,Check
PAY0002306,ClientD,2025-06,416.53,Wire
PAY0002307,ClientD,2026-01,370.04,Wire
PAY0002308,ClientA,2025-11,235.64,Wire
PAY0002309,ClientB,2026-01,462.17,Check
PAY0002310,ClientC,2025-01,160.01,Check
PAY0002311,ClientA,2025-05,325.0,Wire
PAY0002312,ClientA,2026-01,890.4,Wire
PAY0002313,ClientA,2026-01,330.02,Check
PAY0002314,ClientC,2025-06,139.13,Wire
PAY0002315,ClientB,2025-08,822.97,ACH
PAY0002316,ClientA,2025-06,352.9,ACH
PAY0002317,ClientD,2025-02,238.85,Check
PAY0002318,ClientA,2025-04,1077.51,Check
PAY0002319,ClientB,2025-08,154.4,Wire
PAY0002320,ClientC,2025-07,64.01,Check
PAY0002321,ClientC,2025-11,734.82,ACH
PAY0002322,ClientB,2025-04,1100.67,Wire
PAY0002323,ClientC,2026-03,992.17,Check
PAY0002324,ClientB,2025-03,973.57,Check
PAY0002325,ClientA,2025-05,484.01,Check
PAY0002326,ClientD,2025-04,640.93,ACH
PAY0002327,ClientA,2025-08,675.55,Wire
PAY0002328,ClientC,2025-03,580.76,Wire
PAY0002329,ClientA,2025-10,200.58,Check
PAY0002330,ClientC,2025-01,739.63,ACH
PAY0002331,ClientD,2025-06,967.89,Check
PAY0002332,ClientA,2025-05,450.62,Wire
PAY0002333,ClientB,2026-02,74.19,ACH
PAY0002334,ClientA,2025-11,303.82,Wire
PAY0002335,ClientA,2025-04,240.37,Check
PAY0002336,ClientA,2025-03,825.02,Check
PAY0002337,ClientA,2025-12,537.93,ACH
PAY0002338,ClientB,2025-09,926.45,Wire
PAY0002339,ClientB,2026-01,641.39,ACH
PAY0002340,ClientA,2025-02,228.68,Check
PAY0002341,ClientD,2025-11,565.63,Wire
PAY0002342,ClientD,2025-03,47.57,Wire
PAY0002343,ClientD,2025-01,666.6,Check
PAY0002344,ClientD,2025-01,405.91,ACH
PAY0002345,ClientB,2025-01,297.86,Wire
PAY0002346,ClientA,2025-10,191.5,ACH
PAY0002347,ClientC,2025-04,101.08,ACH
PAY0002348,ClientD,2025-08,234.07,Wire
PAY0002349,ClientA,2026-03,353.72,ACH
PAY0002350,ClientC,2026-03,150.93,ACH
PAY0002351,ClientD,2025-10,454.76,Wire
PAY0002352,ClientC,2025-02,527.49,Check
PAY0002353,ClientA,2025-11,479.07,ACH
PAY0002354,ClientA,2025-11,1427.8,Check
PAY0002355,ClientD,2025-08,632.04,Check
PAY0002356,ClientB,2025-07,248.95,Wire
PAY0002357,ClientC,2025-10,257.48,ACH
PAY0002358,ClientA,2025-07,1117.93,ACH
PAY0002359,ClientD,2025-08,607.46,ACH
PAY0002360,ClientB,2025-11,560.94,Wire
PAY0002361,ClientD,2025-03,865.61,ACH
PAY0002362,ClientA,2025-01,86.67,ACH
PAY0002363,ClientB,2025-05,29.25,Check
PAY0002364,ClientA,2025-04,540.27,ACH
PAY0002365,ClientD,2026-04,84.84,Check
PAY0002366,ClientC,2025-03,237.71,Wire
PAY0002367,ClientC,2026-01,654.18,Wire
PAY0002368,ClientC,2025-01,368.98,Check
PAY0002369,ClientA,2025-06,549.26,Wire
PAY0002370,ClientD,2026-03,541.19,ACH
PAY0002371,ClientD,2025-06,311.14,ACH
PAY0002372,ClientC,2025-01,451.84,Wire
PAY0002373,ClientC,2025-09,778.3,Check
PAY0002374,ClientD,2025-06,368.96,Wire
PAY0002375,ClientD,2026-01,395.22,ACH
PAY0002376,ClientB,2026-04,650.86,Wire
PAY0002377,ClientA,2025-11,265.3,Check
PAY0002378,ClientA,2025-10,1286.73,Wire
PAY0002379,ClientD,2025-01,427.76,Check
PAY0002380,ClientC,2025-11,498.48,ACH
PAY0002381,ClientA,2026-01,117.83,ACH
PAY0002382,ClientA,2026-02,333.36,Check
PAY0002383,ClientD,2025-11,352.87,ACH
PAY0002384,ClientC,2025-05,306.17,Wire
PAY0002385,ClientD,2025-09,303.03,Check
PAY0002386,ClientC,2026-02,519.42,Wire
PAY0002387,ClientB,2025-01,928.85,ACH
PAY0002388,ClientB,2026-02,440.76,ACH
PAY0002389,ClientB,2025-07,410.95,Wire
PAY0002390,ClientC,2025-01,634.05,ACH
PAY0002391,ClientD,2025-11,346.23,Check
PAY0002392,ClientD,2025-06,439.41,ACH
PAY0002393,ClientB,2025-05,1175.82,ACH
PAY0002394,ClientC,2025-02,246.48,Check
PAY0002395,ClientB,2025-10,405.47,Wire
PAY0002396,ClientA,2025-06,249.9,Wire
PAY0002397,ClientB,2025-05,739.31,Wire
PAY0002398,ClientB,2025-11,226.09,ACH
PAY0002399,ClientA,2026-02,373.76,Check
PAY0002400,ClientC,2026-03,121.74,Check
PAY0002401,ClientC,2025-03,419.73,Check
PAY0002402,ClientB,2025-08,272.67,Wire
PAY0002403,ClientC,2025-02,1106.82,ACH
PAY0002404,ClientD,2025-12,442.24,Check
PAY0002405,ClientC,2025-08,1000.06,Check
PAY0002406,ClientB,2026-04,394.13,Wire
PAY0002407,ClientB,2025-11,999.43,Wire
PAY0002408,ClientA,2025-08,692.38,Wire
PAY0002409,ClientD,2025-12,908.33,Check
PAY0002410,ClientD,2025-03,707.39,ACH
PAY0002411,ClientC,2025-10,144.66,Wire
PAY0002412,ClientD,2025-04,485.13,Check
PAY0002413,ClientC,2025-03,650.22,ACH
PAY0002414,ClientC,2026-02,282.62,Check
PAY0002415,ClientD,2025-01,347.02,Wire
PAY0002416,ClientB,2025-05,704.03,Check
PAY0002417,ClientB,2025-07,801.03,Wire
PAY0002418,ClientD,2025-08,533.32,Check
PAY0002419,ClientA,2025-01,722.13,Check
PAY0002420,ClientB,2026-01,471.84,ACH
PAY0002421,ClientA,2025-04,185.08,Wire
PAY0002422,ClientB,2025-12,902.74,Check
PAY0002423,ClientA,2025-06,481.85,ACH
PAY0002424,ClientB,2025-09,786.59,Check
PAY0002425,ClientB,2025-07,144.0,Wire
PAY0002426,ClientB,2025-07,267.85,ACH
PAY0002427,ClientC,2025-08,1224.32,Wire
PAY0002428,ClientC,2025-06,200.67,Check
PAY0002429,ClientC,2026-01,410.71,Wire
PAY0002430,ClientB,2025-07,169.09,Check
PAY0002431,ClientD,2025-03,468.05,Wire
PAY0002432,ClientB,2025-01,416.3,Check
PAY0002433,ClientA,2025-08,347.22,ACH
PAY0002434,ClientC,2025-06,841.37,Wire
PAY0002435,ClientC,2026-03,412.11,Wire
PAY0002436,ClientA,2026-04,252.73,Wire
PAY0002437,ClientA,2025-05,236.96,Check
PAY0002438,ClientB,2025-10,285.84,Wire
PAY0002439,ClientA,2025-04,646.59,Wire
PAY0002440,ClientD,2025-05,144.06,Wire
PAY0002441,ClientC,2026-04,575.66,Wire
PAY0002442,ClientC,2026-01,588.89,Check
PAY0002443,ClientB,2025-11,58.94,Wire
PAY0002444,ClientB,2025-08,549.54,ACH
PAY0002445,ClientC,2025-09,253.64,Wire
PAY0002446,ClientB,2025-03,1222.39,ACH
PAY0002447,ClientD,2025-05,456.68,Check
PAY0002448,ClientA,2025-10,204.85,ACH
PAY0002449,ClientC,2026-02,512.07,Wire
PAY0002450,ClientC,2025-10,62.83,Wire
PAY0002451,ClientD,2025-08,280.0,ACH
PAY0002452,ClientB,2025-06,490.24,ACH
PAY0002453,ClientC,2025-05,631.46,Check
PAY0002454,ClientA,2026-03,289.03,Wire
PAY0002455,ClientA,2025-09,654.56,Check
PAY0002456,ClientC,2026-02,421.15,Wire
PAY0002457,ClientB,2025-12,1541.96,ACH
PAY0002458,ClientC,2025-10,533.5,ACH
PAY0002459,ClientD,2025-11,355.47,ACH
PAY0002460,ClientB,2025-02,769.85,Check
PAY0002461,ClientB,2026-01,653.29,Wire
PAY0002462,ClientA,2025-04,378.98,ACH
PAY0002463,ClientD,2025-10,227.43,Wire
PAY0002464,ClientB,2025-02,1383.24,Check
PAY0002465,ClientD,2025-01,914.22,Wire
PAY0002466,ClientD,2025-03,208.4,Check
PAY0002467,ClientC,2025-09,322.52,Wire
PAY0002468,ClientC,2025-01,433.47,Check
PAY0002469,ClientD,2026-02,967.62,Check
PAY0002470,ClientD,2025-04,427.33,Check
PAY0002471,ClientD,2026-01,191.8,ACH
PAY0002472,ClientA,2026-03,689.95,ACH
PAY0002473,ClientB,2026-02,1424.82,ACH
PAY0002474,ClientA,2025-02,73.84,Wire
PAY0002475,ClientC,2025-04,378.8,Wire
PAY0002476,ClientA,2025-01,98.42,Wire
PAY0002477,ClientB,2025-11,426.5,Check
PAY0002478,ClientC,2025-09,425.69,Check
PAY0002479,ClientB,2025-02,1551.41,ACH
PAY0002480,ClientC,2025-09,429.1,Check
PAY0002481,ClientA,2025-10,217.04,Check
PAY0002482,ClientA,2025-09,754.42,Check
PAY0002483,ClientC,2025-01,265.49,Wire
PAY0002484,ClientA,2025-09,1468.75,ACH
PAY0002485,ClientA,2026-03,861.86,ACH
PAY0002486,ClientD,2025-06,280.65,Check
PAY0002487,ClientC,2025-07,308.13,Check
PAY0002488,ClientD,2025-07,358.66,Check
PAY0002489,ClientC,2025-08,357.26,ACH
PAY0002490,ClientA,2026-01,412.4,Wire
PAY0002491,ClientD,2026-02,954.6,Check
PAY0002492,ClientA,2026-03,220.82,Check
PAY0002493,ClientB,2026-01,556.4,Check
PAY0002494,ClientD,2025-04,205.91,ACH
PAY0002495,ClientA,2025-12,325.99,Wire
PAY0002496,ClientC,2026-03,332.21,Wire
PAY0002497,ClientD,2025-06,360.31,ACH
PAY0002498,ClientC,2026-04,588.69,Check
PAY0002499,ClientB,2026-04,192.74,ACH
PAY0002500,ClientB,2026-03,185.6,ACH
PAY0002501,ClientA,2025-04,612.29,Check
PAY0002502,ClientC,2025-08,463.78,Wire
PAY0002503,ClientA,2025-10,491.46,Check
PAY0002504,ClientA,2026-04,77.12,Wire
PAY0002505,ClientB,2025-04,679.58,Check
PAY0002506,ClientB,2025-11,528.0,ACH
PAY0002507,ClientD,2026-04,161.86,Wire
PAY0002508,ClientC,2026-01,370.32,Check
PAY0002509,ClientB,2025-05,1127.94,Check
PAY0002510,ClientB,2026-03,630.95,Wire
PAY0002511,ClientD,2025-01,1027.26,Check
PAY0002512,ClientB,2026-01,281.25,Wire
PAY0002513,ClientC,2025-02,598.28,ACH
PAY0002514,ClientC,2026-01,1224.37,Check
PAY0002515,ClientA,2025-05,428.35,Wire
PAY0002516,ClientB,2025-11,480.14,ACH
PAY0002517,ClientA,2026-01,527.73,ACH
PAY0002518,ClientA,2025-07,390.7,ACH
PAY0002519,ClientA,2025-04,881.21,ACH
PAY0002520,ClientB,2026-03,351.1,ACH
PAY0002521,ClientD,2026-03,134.36,ACH
PAY0002522,ClientD,2026-03,994.97,Wire
PAY0002523,ClientA,2025-11,1004.59,Wire
PAY0002524,ClientB,2025-07,263.38,Check
PAY0002525,ClientA,2025-12,831.36,Wire
PAY0002526,ClientC,2025-12,844.34,Wire
PAY0002527,ClientD,2025-06,584.33,Wire
PAY0002528,ClientC,2025-08,175.91,ACH
PAY0002529,ClientD,2025-12,1592.94,Check
PAY0002530,ClientA,2026-03,496.08,Wire
PAY0002531,ClientA,2026-02,564.67,Wire
PAY0002532,ClientB,2025-05,188.24,Wire
PAY0002533,ClientA,2025-02,267.37,ACH
PAY0002534,ClientC,2025-07,125.32,Check
PAY0002535,ClientD,2025-09,255.59,ACH
PAY0002536,ClientD,2025-10,595.94,Check
PAY0002537,ClientA,2026-01,306.51,ACH
PAY0002538,ClientD,2025-11,283.29,ACH
PAY0002539,ClientB,2025-03,420.71,ACH
PAY0002540,ClientC,2025-02,280.32,Wire
PAY0002541,ClientB,2025-07,864.72,ACH
PAY0002542,ClientD,2025-10,831.77,Wire
PAY0002543,ClientB,2025-01,571.37,Wire
PAY0002544,ClientB,2026-03,447.03,Wire
PAY0002545,ClientA,2026-03,1698.3,ACH
PAY0002546,ClientA,2025-10,131.59,ACH
PAY0002547,ClientB,2025-03,374.76,Check
PAY0002548,ClientD,2025-06,142.31,Wire
PAY0002549,ClientB,2025-01,541.69,Check
PAY0002550,ClientB,2026-04,395.04,Wire
PAY0002551,ClientC,2025-04,460.1,Wire
PAY0002552,ClientB,2025-09,351.89,ACH
PAY0002553,ClientB,2025-02,253.39,Wire
PAY0002554,ClientB,2025-03,287.29,Check
PAY0002555,ClientC,2025-01,327.81,ACH
PAY0002556,ClientD,2025-06,418.27,Wire
PAY0002557,ClientB,2025-02,458.87,Check
PAY0002558,ClientA,2025-08,131.7,Check
PAY0002559,ClientB,2025-02,180.62,Wire
PAY0002560,ClientD,2025-07,403.22,Wire
PAY0002561,ClientD,2025-09,279.86,Check
PAY0002562,ClientD,2025-03,191.59,Wire
PAY0002563,ClientA,2025-09,449.81,ACH
PAY0002564,ClientB,2025-07,984.17,Wire
PAY0002565,ClientC,2025-06,759.8,Wire
PAY0002566,ClientD,2026-04,520.72,ACH
PAY0002567,ClientA,2025-06,511.04,ACH
PAY0002568,ClientB,2025-12,272.44,ACH
PAY0002569,ClientA,2025-11,227.72,Wire
PAY0002570,ClientB,2025-04,550.57,Wire
PAY0002571,ClientD,2025-12,190.09,Check
PAY0002572,ClientC,2026-02,405.09,Wire
PAY0002573,ClientB,2025-05,576.88,Wire
PAY0002574,ClientA,2026-03,581.75,ACH
PAY0002575,ClientA,2025-12,389.91,ACH
PAY0002576,ClientB,2026-04,422.31,ACH
PAY0002577,ClientA,2025-01,433.73,ACH
PAY0002578,ClientB,2025-09,827.65,Wire
PAY0002579,ClientD,2025-02,2164.39,Wire
PAY0002580,ClientB,2025-02,178.73,ACH
PAY0002581,ClientA,2025-09,564.59,ACH
PAY0002582,ClientC,2025-04,199.45,Wire
PAY0002583,ClientA,2026-03,148.42,Wire
PAY0002584,ClientB,2026-01,53.05,Wire
PAY0002585,ClientB,2026-03,438.07,Check
PAY0002586,ClientB,2025-12,280.63,Wire
PAY0002587,ClientB,2026-01,332.3,Wire
PAY0002588,ClientC,2026-01,333.22,ACH
PAY0002589,ClientB,2026-01,610.87,Check
PAY0002590,ClientA,2025-07,776.89,ACH
PAY0002591,ClientB,2025-09,1124.55,Wire
PAY0002592,ClientD,2025-07,199.38,Check
PAY0002593,ClientD,2025-07,233.35,Check
PAY0002594,ClientD,2026-04,839.75,ACH
PAY0002595,ClientD,2025-12,531.48,Check
PAY0002596,ClientD,2025-12,532.09,Wire
PAY0002597,ClientA,2025-01,298.24,ACH
PAY0002598,ClientB,2025-07,606.32,Wire
PAY0002599,ClientC,2025-12,909.35,Check
PAY0002600,ClientB,2025-01,432.93,Check
PAY0002601,ClientD,2026-01,227.49,ACH
PAY0002602,ClientA,2025-02,1503.07,Wire
PAY0002603,ClientB,2025-07,347.3,Check
PAY0002604,ClientB,2025-06,602.28,Wire
PAY0002605,ClientB,2026-02,1119.06,Check
PAY0002606,ClientA,2025-11,737.52,ACH
PAY0002607,ClientC,2026-03,426.71,ACH
PAY0002608,ClientA,2026-02,235.52,ACH
PAY0002609,ClientA,2026-02,359.35,ACH
PAY0002610,ClientD,2025-03,112.5,Check
PAY0002611,ClientB,2025-06,1085.13,Wire
PAY0002612,ClientD,2026-01,276.31,Check
PAY0002613,ClientC,2025-09,903.24,ACH
PAY0002614,ClientB,2025-07,400.0,ACH
PAY0002615,ClientC,2025-07,339.86,ACH
PAY0002616,ClientC,2025-12,422.59,ACH
PAY0002617,ClientD,2025-02,311.61,ACH
PAY0002618,ClientC,2025-12,611.98,Wire
PAY0002619,ClientB,2025-02,525.67,ACH
PAY0002620,ClientD,2025-12,335.79,Check
PAY0002621,ClientC,2026-03,408.68,Check
PAY0002622,ClientD,2025-12,1787.63,Check
PAY0002623,ClientD,2025-11,420.79,Wire
PAY0002624,ClientB,2025-06,232.95,Check
PAY0002625,ClientA,2025-01,258.14,Wire
PAY0002626,ClientC,2025-04,545.85,ACH
PAY0002627,ClientA,2025-04,554.0,Wire
PAY0002628,ClientB,2026-03,407.63,ACH
PAY0002629,ClientB,2025-11,453.13,ACH
PAY0002630,ClientA,2025-05,192.57,ACH
PAY0002631,ClientC,2026-04,328.83,ACH
PAY0002632,ClientB,2025-02,345.49,ACH
PAY0002633,ClientB,2025-09,741.73,ACH
PAY0002634,ClientA,2025-04,225.75,Wire
PAY0002635,ClientC,2025-07,319.26,Check
PAY0002636,ClientA,2025-12,503.99,Check
PAY0002637,ClientA,2025-12,585.12,Check
PAY0002638,ClientC,2026-03,322.26,Wire
PAY0002639,ClientD,2025-05,1110.91,Check
PAY0002640,ClientD,2025-06,555.13,Wire
PAY0002641,ClientB,2026-02,471.26,Check
PAY0002642,ClientD,2025-08,487.98,Check
PAY0002643,ClientD,2026-04,661.18,Wire
PAY0002644,ClientA,2026-04,155.79,Wire
PAY0002645,ClientB,2025-12,128.03,Wire
PAY0002646,ClientA,2025-10,476.71,ACH
PAY0002647,ClientC,2026-01,37.36,Wire
PAY0002648,ClientC,2025-01,383.98,ACH
PAY0002649,ClientB,2025-09,471.66,Check
PAY0002650,ClientA,2025-05,1090.55,ACH
PAY0002651,ClientD,2025-09,768.54,Check
PAY0002652,ClientA,2026-03,751.28,Check
PAY0002653,ClientB,2026-04,523.8,ACH
PAY0002654,ClientC,2025-05,763.92,ACH
PAY0002655,ClientB,2026-02,129.12,Check
PAY0002656,ClientA,2026-01,256.58,ACH
PAY0002657,ClientA,2025-05,894.72,Check
PAY0002658,ClientC,2026-04,883.55,ACH
PAY0002659,ClientA,2025-12,382.99,ACH
PAY0002660,ClientA,2025-01,1104.79,Check
PAY0002661,ClientD,2025-03,364.82,Check
PAY0002662,ClientB,2025-06,266.51,Wire
PAY0002663,ClientB,2025-01,216.8,Check
PAY0002664,ClientA,2025-06,574.01,ACH
PAY0002665,ClientA,2026-04,310.61,ACH
PAY0002666,ClientB,2025-08,197.55,Check
PAY0002667,ClientD,2025-02,210.64,ACH
PAY0002668,ClientC,2026-02,1258.94,Check
PAY0002669,ClientB,2025-01,370.76,ACH
PAY0002670,ClientA,2026-01,53.21,ACH
PAY0002671,ClientB,2025-10,455.22,Check
PAY0002672,ClientA,2025-09,343.68,Wire
PAY0002673,ClientD,2025-09,568.76,ACH
PAY0002674,ClientD,2025-02,134.64,Check
PAY0002675,ClientC,2025-07,1023.25,Wire
PAY0002676,ClientB,2025-02,1158.89,ACH
PAY0002677,ClientC,2026-01,130.19,Wire
PAY0002678,ClientB,2025-07,1445.04,Check
PAY0002679,ClientB,2026-03,366.72,Check
PAY0002680,ClientD,2025-08,1051.26,Wire
PAY0002681,ClientB,2025-08,1027.49,ACH
PAY0002682,ClientC,2025-03,576.11,Check
PAY0002683,ClientA,2025-08,315.68,ACH
PAY0002684,ClientA,2026-03,893.91,Check
PAY0002685,ClientB,2026-03,337.67,Check
PAY0002686,ClientD,2025-12,468.03,Wire
PAY0002687,ClientB,2025-12,179.37,Check
PAY0002688,ClientB,2026-02,304.17,ACH
PAY0002689,ClientC,2025-05,996.52,Check
PAY0002690,ClientD,2026-04,987.89,Check
PAY0002691,ClientD,2025-03,370.39,ACH
PAY0002692,ClientC,2025-09,101.46,Check
PAY0002693,ClientA,2025-08,102.21,Wire
PAY0002694,ClientA,2025-12,845.49,Check
PAY0002695,ClientB,2025-03,282.12,Check
PAY0002696,ClientB,2025-06,630.21,Wire
PAY0002697,ClientD,2025-04,266.59,Check
PAY0002698,ClientD,2025-03,1177.48,ACH
PAY0002699,ClientD,2025-05,360.61,Check
PAY0002700,ClientD,2025-06,471.28,Check
PAY0002701,ClientB,2026-02,187.89,Check
PAY0002702,ClientA,2025-09,78.56,ACH
PAY0002703,ClientC,2026-04,418.57,Wire
PAY0002704,ClientD,2026-01,607.1,Check
PAY0002705,ClientC,2025-03,391.96,ACH
PAY0002706,ClientB,2026-02,563.86,ACH
PAY0002707,ClientD,2026-01,381.53,ACH
PAY0002708,ClientD,2025-02,744.76,Check
PAY0002709,ClientD,2025-09,447.22,ACH
PAY0002710,ClientA,2026-03,451.92,Wire
PAY0002711,ClientB,2025-08,708.86,Wire
PAY0002712,ClientB,2025-07,470.23,ACH
PAY0002713,ClientA,2025-06,226.38,Check
PAY0002714,ClientB,2025-10,734.92,Wire
PAY0002715,ClientC,2026-03,517.73,ACH
PAY0002716,ClientA,2025-04,871.27,Check
PAY0002717,ClientA,2025-12,434.36,ACH
PAY0002718,ClientB,2025-06,471.77,Check
PAY0002719,ClientA,2025-06,962.39,ACH
PAY0002720,ClientD,2025-03,354.63,Check
PAY0002721,ClientA,2025-12,1061.97,ACH
PAY0002722,ClientD,2026-04,199.51,Wire
PAY0002723,ClientA,2025-09,1096.8,ACH
PAY0002724,ClientB,2026-04,604.84,ACH
PAY0002725,ClientD,2025-12,1265.0,ACH
PAY0002726,ClientB,2025-11,497.27,Check
PAY0002727,ClientD,2025-09,462.0,Wire
PAY0002728,ClientD,2025-08,398.6,Check
PAY0002729,ClientD,2025-10,417.54,ACH
PAY0002730,ClientC,2025-07,576.44,Check
PAY0002731,ClientA,2025-03,229.08,Wire
PAY0002732,ClientD,2025-10,317.61,Wire
PAY0002733,ClientA,2025-10,860.74,Wire
PAY0002734,ClientB,2025-11,540.62,Check
PAY0002735,ClientC,2026-04,424.2,ACH
PAY0002736,ClientC,2025-01,146.63,ACH
PAY0002737,ClientC,2025-12,560.49,Wire
PAY0002738,ClientC,2026-03,226.95,ACH
PAY0002739,ClientD,2026-03,874.48,ACH
PAY0002740,ClientA,2025-09,275.49,ACH
PAY0002741,ClientC,2025-08,519.83,Check
PAY0002742,ClientA,2025-07,331.87,ACH
PAY0002743,ClientB,2025-05,621.14,Wire
PAY0002744,ClientB,2026-02,589.0,Check
PAY0002745,ClientD,2026-04,552.93,ACH
PAY0002746,ClientA,2025-12,331.83,Check
PAY0002747,ClientD,2025-06,348.91,Check
PAY0002748,ClientB,2025-03,249.97,ACH
PAY0002749,ClientD,2025-03,564.74,ACH
PAY0002750,ClientC,2025-07,235.27,ACH
PAY0002751,ClientA,2025-09,741.45,Wire
PAY0002752,ClientC,2026-03,318.0,Check
PAY0002753,ClientD,2025-02,675.84,ACH
PAY0002754,ClientD,2026-04,418.97,Check
PAY0002755,ClientA,2025-06,170.72,Wire
PAY0002756,ClientD,2026-02,1708.51,Wire
PAY0002757,ClientD,2025-09,212.6,ACH
PAY0002758,ClientD,2025-12,851.11,Wire
PAY0002759,ClientD,2025-12,586.68,Wire
PAY0002760,ClientA,2026-03,548.2,ACH
PAY0002761,ClientD,2025-12,621.44,Wire
PAY0002762,ClientB,2026-03,76.54,ACH
PAY0002763,ClientB,2025-11,283.45,ACH
PAY0002764,ClientD,2025-01,1627.33,Wire
PAY0002765,ClientC,2025-01,498.71,ACH
PAY0002766,ClientA,2026-04,94.76,ACH
PAY0002767,ClientC,2025-11,600.44,Wire
PAY0002768,ClientB,2025-11,670.51,ACH
PAY0002769,ClientA,2026-02,294.41,Check
PAY0002770,ClientB,2025-04,851.43,Wire
PAY0002771,ClientA,2026-02,637.61,Wire
PAY0002772,ClientC,2025-02,552.73,ACH
PAY0002773,ClientC,2025-03,482.45,ACH
PAY0002774,ClientB,2025-02,876.31,Check
PAY0002775,ClientC,2026-01,722.06,Check
PAY0002776,ClientC,2025-04,375.07,Check
PAY0002777,ClientD,2026-03,295.74,Check
PAY0002778,ClientC,2025-04,587.8,ACH
PAY0002779,ClientA,2025-01,460.25,Check
PAY0002780,ClientA,2025-05,1295.7,ACH
PAY0002781,ClientA,2026-01,418.3,Wire
PAY0002782,ClientD,2025-09,162.44,Wire
PAY0002783,ClientD,2025-09,305.32,ACH
PAY0002784,ClientD,2025-12,453.04,Wire
PAY0002785,ClientC,2025-03,1951.78,Check
PAY0002786,ClientD,2026-03,1030.75,Check
PAY0002787,ClientB,2025-04,392.18,Wire
PAY0002788,ClientA,2025-01,368.3,Wire
PAY0002789,ClientB,2025-12,671.67,Check
PAY0002790,ClientA,2025-12,283.24,ACH
PAY0002791,ClientD,2025-07,116.83,ACH
PAY0002792,ClientB,2026-02,553.47,Wire
PAY0002793,ClientD,2026-02,447.56,Check
PAY0002794,ClientC,2026-01,243.06,Wire
PAY0002795,ClientA,2025-01,833.72,Check
PAY0002796,ClientA,2025-06,445.33,Wire
PAY0002797,ClientA,2025-11,1224.17,Check
PAY0002798,ClientD,2025-01,1287.11,Check
PAY0002799,ClientA,2025-02,380.37,ACH
PAY0002800,ClientB,2026-03,372.25,Wire
PAY0002801,ClientA,2025-12,1440.0,Check
PAY0002802,ClientA,2026-02,767.69,Check
PAY0002803,ClientB,2025-09,1245.24,Wire
PAY0002804,ClientC,2025-02,376.37,Check
PAY0002805,ClientB,2025-08,426.15,ACH
PAY0002806,ClientB,2025-05,222.78,Check
PAY0002807,ClientD,2025-03,398.65,Check
PAY0002808,ClientA,2025-03,229.71,Wire
PAY0002809,ClientC,2026-03,606.55,ACH
PAY0002810,ClientC,2025-10,119.12,Wire
PAY0002811,ClientB,2025-08,1140.14,ACH
PAY0002812,ClientA,2026-03,289.64,Wire
PAY0002813,ClientD,2025-01,655.32,ACH
PAY0002814,ClientB,2025-02,932.59,Wire
PAY0002815,ClientD,2025-09,747.28,Check
PAY0002816,ClientD,2025-08,67.34,Check
PAY0002817,ClientC,2025-09,433.3,ACH
